_id,area_hydro,cat,city,cod,department,elevation,hi_subzone,hidro_zone,location.coordinates,location.type,name,state,stream,tech
620f13fedb317c8f7431dbf8,Magdalena Cauca,Agrometeorológica,Palmira,26075010,Valle del Cauca,1018,Ríos Amaime y Cerrito,Cauca,"[-76.31488889,3.51347222]",Point,PALMIRA ICA [26075010],Activa,0,Convencional
620f13fedb317c8f7431dbf9,Orinoco,Climática Principal,Granada (Meta),3206500045,Meta,316,Río Ariari,Guaviare,"[-73.73973333,3.51633333]",Point,GRANADA SENA - AUT   [3206500045],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dbfa,Orinoco,Climática Ordinaria,Granada (Meta),32075040,Meta,360,Río Ariari,Guaviare,"[-73.71602778,3.51633333]",Point,LA HOLANDA [32075040],Suspendida,0,Convencional
620f13fedb317c8f7431dbfb,Orinoco,Climática Principal,Lejanías,3206500058,Meta,648,Río Ariari,Guaviare,"[-74.0063,3.51820278]",Point,LEJANÍAS - AUT [3206500058],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dbfc,Pacifico,Pluviométrica,Dagua,53100040,Valle del Cauca,1523,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.70888889,3.52625]",Point,QUEREMAL [53100040],Activa,Quebrada Sardinata,Convencional
620f13fedb317c8f7431dbfd,Magdalena Cauca,Pluviométrica,Palmira,26070110,Valle del Cauca,1119,Río Guachal (Bolo - Fraile y Párraga),Cauca,"[-76.21083333,3.52719444]",Point,ZAPATA LA [26070110],Activa,0,Convencional
620f13fedb317c8f7431dbfe,Magdalena Cauca,Pluviométrica,Palmira,26070170,Valle del Cauca,1055,Río Guachal (Bolo - Fraile y Párraga),Cauca,"[-76.21083333,3.52719444]",Point,ESPERANZA PRADERA [26070170],Activa,0,Convencional
620f13fedb317c8f7431dbff,Magdalena Cauca,Climática Ordinaria,Rioblanco,22015020,Tolima,1160,Alto Saldaña,Saldaña,"[-75.63141667,3.52913889]",Point,RELATOR [22015020],Activa,Quebrada Sardinata,Convencional
620f13fedb317c8f7431dc00,Orinoco,Pluviométrica,El Castillo,32060020,Meta,600,Río Ariari,Guaviare,"[-73.90108333,3.53094444]",Point,MESA DE YAMANES [32060020],Activa,Quebrada Sardinata,Convencional
620f13fedb317c8f7431dc01,Magdalena Cauca,Sinóptica Principal,Palmira,26075150,Valle del Cauca,961,Ríos Amaime y Cerrito,Cauca,"[-76.3825,3.53299167]",Point,AEROPUERTO A.BONILLA - AUT [26075150],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc02,Magdalena Cauca,Climática Ordinaria,Dolores,21155040,Tolima,1456,Directos Magdalena entre ríos Cabrera y Sumapaz,Alto Magdalena,"[-74.90577778,3.53305556]",Point,DOLORES HACIENDA MADRON [21155040],Suspendida,Bedon,Convencional
620f13fedb317c8f7431dc03,Magdalena Cauca,Pluviométrica,Rioblanco,22010020,Tolima,1990,Alto Saldaña,Saldaña,"[-75.73333333,3.53333333]",Point,SAN RAFAEL [22010020],Suspendida,Bedon,Convencional
620f13fedb317c8f7431dc04,Magdalena Cauca,Pluviométrica,Rioblanco,22010030,Tolima,1500,Alto Saldaña,Saldaña,"[-75.65,3.53333333]",Point,RIOBLANCO [22010030],Suspendida,Bedon,Convencional
620f13fedb317c8f7431dc05,Magdalena Cauca,Pluviométrica,Dolores,21150010,Tolima,1945,Directos Magdalena entre ríos Cabrera y Sumapaz,Alto Magdalena,"[-74.88333333,3.53333333]",Point,DOLORES [21150010],Suspendida,Bedon,Convencional
620f13fedb317c8f7431dc06,Orinoco,Climática Ordinaria,Lejanías,32065010,Meta,680,Río Ariari,Guaviare,"[-74.01666667,3.53333333]",Point,LEJANIAS [32065010],Suspendida,0,Convencional
620f13fedb317c8f7431dc07,Orinoco,Limnigráfica,Lejanías,32067020,Meta,707,Río Ariari,Guaviare,"[-74.01666667,3.53333333]",Point,LEJANIAS [32067020],Suspendida,Ariari,Convencional
620f13fedb317c8f7431dc08,Orinoco,Pluviométrica,Lejanías,32060050,Meta,680,Río Ariari,Guaviare,"[-74.01666667,3.53333333]",Point,LEJANIAS [32060050],Suspendida,Bedon,Convencional
620f13fedb317c8f7431dc09,Magdalena Cauca,Radio Sonda,Palmira,2607500128,Valle del Cauca,977,Río Guachal (Bolo - Fraile y Párraga),Cauca,"[-76.38722222,3.53666667]",Point,RADIO SONDA CALI - AUT [2607500128],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc0a,Magdalena Cauca,Radio Sonda,Palmira,2607500131,Valle del Cauca,1340,Río Guachal (Bolo - Fraile y Párraga),Cauca,"[-76.38722222,3.53666667]",Point,RADIO SONDA PEREIRA - AUT [2607500131],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc0b,Magdalena Cauca,Sinóptica Principal,Palmira,26075040,Valle del Cauca,970,Ríos Amaime y Cerrito,Cauca,"[-76.38663889,3.53668889]",Point,AEROPUERTO A BONILLA [26075040],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc0c,Magdalena Cauca,Climática Principal,Palmira,2633500119,Valle del Cauca,946,Río Guachal (Bolo - Fraile y Párraga),Cauca,"[-76.45689722,3.55954167]",Point,GUACHAL PALMASECA - AUT   [2633500119],Activa,Guachal,Automática con Telemetría
620f13fedb317c8f7431dc0d,Magdalena Cauca,Pluviométrica,Natagaima,21150030,Tolima,290,Directos Magdalena entre ríos Cabrera y Sumapaz,Alto Magdalena,"[-75.0625,3.56605556]",Point,TINAJAS [21150030],Activa,Bedon,Convencional
620f13fedb317c8f7431dc0e,Magdalena Cauca,Limnimétrica,Natagaima,21137040,Tolima,328,"Río Aipe, Río Chenche y otros directos al Magdalena",Alto Magdalena,"[-75.14197222,3.56747222]",Point,ANCHIQUE [21137040],Activa,Anchique,Convencional
620f13fedb317c8f7431dc0f,Orinoco,Limnigráfica,Barranco Mina,32157060,Guainía,98,Bajo Guaviare,Guaviare,"[-69.58805556,3.57172222]",Point,BARRANCO MURCIELAG [32157060],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc10,Magdalena Cauca,Climática Principal,Natagaima,21135030,Tolima,415,"Río Aipe, Río Chenche y otros directos al Magdalena",Alto Magdalena,"[-75.109,3.57383333]",Point,ANCHIQUE [21135030],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc11,Magdalena Cauca,Climática Ordinaria,Palmira,26075050,Valle del Cauca,1059,Ríos Amaime y Cerrito,Cauca,"[-76.27780556,3.57405556]",Point,INGENIO MANUELITA [26075050],Activa,0,Convencional
620f13fedb317c8f7431dc12,Orinoco,Pluviométrica,Lejanías,32060090,Meta,840,Río Ariari,Guaviare,"[-74.05963889,3.57622222]",Point,LEJANIAS CASTILLO [32060090],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc13,Magdalena Cauca,Pluviométrica,Rioblanco,22010070,Tolima,1568,Alto Saldaña,Saldaña,"[-75.74261111,3.57680556]",Point,GAITAN [22010070],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc14,Magdalena Cauca,Pluviométrica,Colombia,21140060,Huila,1100,Río Cabrera,Alto Magdalena,"[-74.75,3.58333333]",Point,SANTA ANA [21140060],Suspendida,Guaviare,Convencional
620f13fedb317c8f7431dc15,Magdalena Cauca,Climática Ordinaria,Colombia,21145080,Huila,1410,Río Cabrera,Alto Magdalena,"[-74.70294444,3.58977778]",Point,SANTA ANA - AUT [21145080],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc16,Magdalena Cauca,Pluviométrica,Palmira,26090710,Valle del Cauca,2609,Ríos Amaime y Cerrito,Cauca,"[-76.03333333,3.61666667]",Point,TENERIFE [26090710],Suspendida,Guaviare,Convencional
620f13fedb317c8f7431dc17,Magdalena Cauca,Pluviométrica,Dolores,21160160,Tolima,1388,Río Prado,Alto Magdalena,"[-74.79972222,3.62055556]",Point,LLANITOS [21160160],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc18,Orinoco,Climática Ordinaria,San Martín (Meta),35015050,Meta,250,Rio Metica (Guamal - Humadea),Meta,"[-73.34927778,3.63077778]",Point,BARBASCAL [35015050],Suspendida,0,Convencional
620f13fedb317c8f7431dc19,Pacifico,Pluviométrica,Dagua,53110030,Valle del Cauca,1601,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.71527778,3.63305556]",Point,PROVIDENCIA [53110030],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc1a,Magdalena Cauca,Climática Principal,Palmira,26075100,Valle del Cauca,950,Ríos Amaime y Cerrito,Cauca,"[-76.43333333,3.63333333]",Point,GRANJA EXP HOESCHST [26075100],Suspendida,Guaviare,Convencional
620f13fedb317c8f7431dc1b,Orinoco,Pluviométrica,Barranco Mina,32190010,Guainía,96,Bajo Guaviare,Guaviare,"[-69.05530556,3.63713889]",Point,ARABIA ARRECIFAL [32190010],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc1c,Pacifico,Climática Principal,La Cumbre,5311500121,Valle del Cauca,1613,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.56475,3.64519444]",Point,LA CUMBRE - AUT   [5311500121],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc1d,Pacifico,Pluviométrica,La Cumbre,53110100,Valle del Cauca,1628,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.56638889,3.64786111]",Point,CUMBRE LA [53110100],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc1e,Magdalena Cauca,Pluviométrica,El Cerrito,26090460,Valle del Cauca,1305,Ríos Amaime y Cerrito,Cauca,"[-76.19972222,3.64972222]",Point,PARAISO EL [26090460],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc1f,Magdalena Cauca,Pluviométrica,Colombia,21140130,Huila,2000,Río Cabrera,Alto Magdalena,"[-74.67,3.64999833]",Point,LIBANO EL [21140130],Activa,0,Convencional
620f13fedb317c8f7431dc20,Magdalena Cauca,Pluviométrica,Dolores,21160130,Tolima,1335,Río Prado,Alto Magdalena,"[-74.74972222,3.65105556]",Point,PENAS BLANCAS [21160130],Activa,Timbio,Convencional
620f13fedb317c8f7431dc21,Magdalena Cauca,Climática Ordinaria,Chaparral,22045020,Tolima,130,Río Amoyá,Saldaña,"[-75.58419444,3.65183333]",Point,LIMON EL [22045020],Activa,Timbio,Convencional
620f13fedb317c8f7431dc22,Magdalena Cauca,Limnimétrica,Chaparral,22047010,Tolima,551,Río Amoyá,Saldaña,"[-75.44622222,3.65863889]",Point,QUESO EL HACIENDA [22047010],Activa,Amoya,Convencional
620f13fedb317c8f7431dc23,Pacifico,Limnigráfica,Buenaventura,53107040,Valle del Cauca,69,Río Anchicayá,Tapaje - Dagua - Directos,"[-76.94416667,3.66922222]",Point,AGUACLARA [53107040],Activa,Anchicaya,Convencional
620f13fedb317c8f7431dc24,Orinoco,Limnimétrica,Barranco Mina,32157050,Guainía,97,Bajo Guaviare,Guaviare,"[-69.3605,3.67061111]",Point,SAPUARA [32157050],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc25,Magdalena Cauca,Pluviométrica,Prado,21160050,Tolima,827,Río Prado,Alto Magdalena,"[-74.84297222,3.67172222]",Point,PINALITO HACIENDA [21160050],Activa,Guaviare,Convencional
620f13fedb317c8f7431dc26,Magdalena Cauca,Limnigráfica,Chaparral,22057040,Tolima,435,Bajo Saldaña,Saldaña,"[-75.30605556,3.67416667]",Point,PALMALARGA [22057040],Activa,Saldana,Automática sin Telemetría
620f13fedb317c8f7431dc27,Pacifico,Pluviométrica,La Cumbre,53110040,Valle del Cauca,1503,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.54,3.67808333]",Point,AGUACLARA [53110040],Activa,0,Convencional
620f13fedb317c8f7431dc28,Pacifico,Pluviométrica,Buenaventura,53090040,Valle del Cauca,21,Ríos Cajambre - Mayorquín - Raposo,Tapaje - Dagua - Directos,"[-77.06777778,3.67961111]",Point,TIGRE EL [53090040],Activa,Saldana,Convencional
620f13fedb317c8f7431dc29,Magdalena Cauca,Limnimétrica,Coyaima,22057080,Tolima,450,Bajo Saldaña,Saldaña,"[-75.3,3.68333333]",Point,PUENTE CARRETERA [22057080],Suspendida,Meche,Convencional
620f13fedb317c8f7431dc2a,Orinoco,Climática Principal,San Martín (Meta),35015020,Meta,400,Rio Metica (Guamal - Humadea),Meta,"[-73.7,3.68333333]",Point,IRACA GRANJA [35015020],Suspendida,Meche,Convencional
620f13fedb317c8f7431dc2b,Pacifico,Pluviométrica,La Cumbre,53110130,Valle del Cauca,1426,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.5925,3.69008333]",Point,VILLA LUZ ALBA [53110130],Activa,Meche,Convencional
620f13fedb317c8f7431dc2c,Magdalena Cauca,Pluviométrica,Vijes,26080070,Valle del Cauca,974,Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco,Cauca,"[-76.42972222,3.69852778]",Point,VIJES [26080070],Activa,Meche,Convencional
620f13fedb317c8f7431dc2d,Pacifico,Pluviométrica,La Cumbre,26080380,Valle del Cauca,1440,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.58333333,3.7]",Point,VILLA LUZ ALBA [26080380],Suspendida,Meche,Convencional
620f13fedb317c8f7431dc2e,Magdalena Cauca,Pluviométrica,Prado,21160170,Tolima,140,Río Prado,Alto Magdalena,"[-74.79083333,3.70933333]",Point,FIQUE EL [21160170],Activa,Meche,Convencional
620f13fedb317c8f7431dc2f,Orinoco,Limnimétrica,San Martín (Meta),35017090,Meta,410,Rio Metica (Guamal - Humadea),Meta,"[-73.70644444,3.71061111]",Point,PUENTE CAMACHO [35017090],Activa,Cno Camoa,Convencional
620f13fedb317c8f7431dc30,Magdalena Cauca,Pluviométrica,El Cerrito,26090660,Valle del Cauca,3900,"Ríos Guabas,Sabaletas y Sonso",Cauca,"[-76.11666667,3.71666667]",Point,PAN DE AZUCAR [26090660],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc31,Magdalena Cauca,Pluviométrica,Chaparral,22040010,Tolima,10,Río Amoyá,Saldaña,"[-75.63333333,3.71666667]",Point,LIMON EL [22040010],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc32,Magdalena Cauca,Pluviométrica,Chaparral,22060050,Tolima,880,Río Amoyá,Saldaña,"[-75.46666667,3.71666667]",Point,CHAPARRAL [22060050],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc33,Magdalena Cauca,Pluviométrica,Prado,21160190,Tolima,320,Directos Magdalena entre ríos Cabrera y Sumapaz,Alto Magdalena,"[-74.95,3.71666667]",Point,PENON ALTO [21160190],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc34,Orinoco,Pluviométrica,San Martín (Meta),35010220,Meta,540,Rio Metica (Guamal - Humadea),Meta,"[-73.7,3.71666667]",Point,SAN MARTIN [35010220],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc35,Orinoco,Climática Ordinaria,San Carlos De Guaroa,35015030,Meta,230,Rio Metica (Guamal - Humadea),Meta,"[-73.25,3.71666667]",Point,SAN CARLOS GUAROA [35015030],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc36,Orinoco,Climática Principal,San Martín (Meta),35135010,Meta,200,Río Manacacias,Meta,"[-72.35,3.71666667]",Point,CEJALITO [35135010],Suspendida,Cno Camoa,Convencional
620f13fedb317c8f7431dc37,Magdalena Cauca,Pluviométrica,Chaparral,22060110,Tolima,746,Río Amoyá,Saldaña,"[-75.42355556,3.71772222]",Point,GUAINI [22060110],Activa,Cno Camoa,Convencional
620f13fedb317c8f7431dc38,Magdalena Cauca,Climática Ordinaria,Chaparral,22045010,Tolima,908,"Río Tetuán, Río Ortega",Saldaña,"[-75.50344444,3.72244444]",Point,DEMOSTRACION GRANJA  - AUT [22045010],Activa,0,Automática con Telemetría
620f13fedb317c8f7431dc39,Magdalena Cauca,Limnigráfica,Prado,21167080,Tolima,464,Río Prado,Alto Magdalena,"[-74.82644444,3.72519444]",Point,LA MORA - AUT [21167080],Activa,Negro,Automática con Telemetría
620f13fedb317c8f7431dc3a,Magdalena Cauca,Climática Ordinaria,El Cerrito,26095080,Valle del Cauca,2628,Ríos Amaime y Cerrito,Cauca,"[-76.07477778,3.72997222]",Point,TENERIFE [26095080],Activa,Cno Camoa,Convencional
620f13fedb317c8f7431dc3b,Orinoco,Pluviométrica,San Martín (Meta),32120010,Meta,168,Río Melúa,Meta,"[-72.36977778,3.73408333]",Point,SAN IGNACIO [32120010],Suspendida,0,Convencional
620f13fedb317c8f7431dc3c,Orinoco,Limnimétrica,Puerto López,35137010,Meta,169,Río Melúa,Meta,"[-72.36994444,3.73447222]",Point,CEJALITO [35137010],En Mantenimiento,Cno Melua,Convencional
620f13fedb317c8f7431dc3d,Orinoco,Pluviométrica,El Dorado,32060060,Meta,800,Río Ariari,Guaviare,"[-73.83469444,3.74233333]",Point,CALIME [32060060],Activa,Magdalena,Convencional
620f13fedb317c8f7431dc3e,Magdalena Cauca,Pluviométrica,Prado,21160040,Tolima,378,Río Prado,Alto Magdalena,"[-74.81094444,3.74625]",Point,ACO [21160040],Activa,Magdalena,Convencional
620f13fedb317c8f7431dc3f,Orinoco,Limnimétrica,Puerto López,35017040,Meta,193,Rio Metica (Guamal - Humadea),Meta,"[-73.17977778,3.74972222]",Point,EL BARRO [35017040],Activa,Metica,Convencional
620f13fedb317c8f7431dc40,Magdalena Cauca,Limnigráfica,Chaparral,22047020,Tolima,135,Río Amoyá,Saldaña,"[-75.58333333,3.75]",Point,HAMACA LA [22047020],Suspendida,Ambeima,Convencional
620f13fedb317c8f7431dc41,Magdalena Cauca,Limnimétrica,Coyaima,22057100,Tolima,530,Bajo Saldaña,Saldaña,"[-75.26666667,3.75]",Point,BOcatOMA 2 [22057100],Suspendida,Saldana,Convencional
620f13fedb317c8f7431dc42,Magdalena Cauca,Limnimétrica,Coyaima,21137080,Tolima,370,"Río Aipe, Río Chenche y otros directos al Magdalena",Alto Magdalena,"[-75.21666667,3.75]",Point,SAN AGUSTIN [21137080],Suspendida,Chenche,Convencional
620f13fedb317c8f7431dc43,Magdalena Cauca,Limnigráfica,Prado,21167020,Tolima,340,Río Prado,Alto Magdalena,"[-74.9,3.75]",Point,BOQUERON [21167020],Suspendida,Prado,Convencional
620f13fedb317c8f7431dc44,Orinoco,Climática Ordinaria,San Martín (Meta),35015040,Meta,250,Rio Metica (Guamal - Humadea),Meta,"[-73.43333333,3.75]",Point,GUALAS [35015040],Suspendida,Prado,Convencional
620f13fedb317c8f7431dc45,Orinoco,Pluviométrica,San Martín (Meta),35010090,Meta,420,Rio Metica (Guamal - Humadea),Meta,"[-73.70083333,3.75027778]",Point,SAN MARTIN [35010090],Activa,Prado,Convencional
620f13fedb317c8f7431dc46,Magdalena Cauca,Pluviométrica,Prado,21160080,Tolima,337,Río Prado,Alto Magdalena,"[-74.90088889,3.75380556]",Point,BOQUERON [21160080],Activa,Prado,Convencional
620f13fedb317c8f7431dc47,Magdalena Cauca,Limnigráfica,Ortega,22057090,Tolima,4266,Bajo Saldaña,Saldaña,"[-75.25205556,3.7635]",Point,BOcatOMA TRIANGULO [22057090],Suspendida,Saldana,Convencional
620f13fedb317c8f7431dc48,Magdalena Cauca,Pluviométrica,Chaparral,22060080,Tolima,976,Río Amoyá,Saldaña,"[-75.54855556,3.76638889]",Point,PANDO EL [22060080],Activa,Saldana,Convencional
620f13fedb317c8f7431dc49,Magdalena Cauca,Limnimétrica,Prado,21167010,Tolima,222,Río Prado,Alto Magdalena,"[-74.91666667,3.76666667]",Point,PUENTE CASABIANCA [21167010],Suspendida,Prado,Convencional
620f13fedb317c8f7431dc4a,Magdalena Cauca,Pluviométrica,Guacarí,26090630,Valle del Cauca,990,"Ríos Guabas,Sabaletas y Sonso",Cauca,"[-76.33194444,3.77013889]",Point,GUACARI [26090630],Activa,Prado,Convencional
620f13fedb317c8f7431dc4b,Magdalena Cauca,Pluviométrica,Ginebra,26090060,Valle del Cauca,1826,"Ríos Guabas,Sabaletas y Sonso",Cauca,"[-76.16555556,3.77322222]",Point,JUNTAS LAS [26090060],Activa,Prado,Convencional
620f13fedb317c8f7431dc4c,Magdalena Cauca,Climática Ordinaria,Coyaima,21135040,Tolima,485,"Río Aipe, Río Chenche y otros directos al Magdalena",Alto Magdalena,"[-75.11980556,3.77375]",Point,MEDIA LUNA [21135040],Suspendida,Prado,Convencional
620f13fedb317c8f7431dc4d,Magdalena Cauca,Limnimétrica,Chaparral,22067020,Tolima,611,"Río Tetuán, Río Ortega",Saldaña,"[-75.45697222,3.77586111]",Point,BRAZUELO DELICIAS [22067020],Activa,Tetuan,Convencional
620f13fedb317c8f7431dc4e,Pacifico,Pluviométrica,Dagua,53110020,Valle del Cauca,368,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-76.75861111,3.78197222]",Point,CISNEROS [53110020],Suspendida,0,Convencional
620f13fedb317c8f7431dc4f,Magdalena Cauca,Pluviométrica,Prado,21160020,Tolima,349,Río Prado,Alto Magdalena,"[-74.93333333,3.78333333]",Point,PST DE MONTA [21160020],Suspendida,Tetuan,Convencional
620f13fedb317c8f7431dc50,Orinoco,Pluviométrica,Castilla La Nueva,35010060,Meta,230,Rio Metica (Guamal - Humadea),Meta,"[-73.40055556,3.78666667]",Point,EL TORO [35010060],Activa,0,Convencional
620f13fedb317c8f7431dc51,Magdalena Cauca,Climática Ordinaria,Prado,21165010,Tolima,321,Río Prado,Alto Magdalena,"[-74.91702778,3.78761111]",Point,PST DE MONTA [21165010],Activa,Tetuan,Convencional
620f13fedb317c8f7431dc52,Orinoco,Pluviométrica,Cubarral,32060100,Meta,745,Río Ariari,Guaviare,"[-73.92,3.79]",Point,PUERTO ANGOSTURAS [32060100],Activa,0,Convencional
620f13fedb317c8f7431dc53,Orinoco,Limnimétrica,Cubarral,32067030,Meta,745,Río Ariari,Guaviare,"[-73.92,3.79]",Point,PUERTO ANGOSTURAS  - AUT [32067030],Activa,Ariari,Convencional
620f13fedb317c8f7431dc54,Orinoco,Pluviométrica,Puerto Gaitán,3515000110,Meta,163,Río Manacacias,Meta,"[-72.27,3.79]",Point,LA ESPERANZA [3515000110],Activa,0,Convencional
620f13fedb317c8f7431dc55,Magdalena Cauca,Limnigráfica,Coyaima,22057070,Tolima,372,Bajo Saldaña,Saldaña,"[-75.20266667,3.79002778]",Point,PUENTE COLACHE [22057070],Activa,Saldana,Convencional
620f13fedb317c8f7431dc56,Orinoco,Pluviométrica,Cubarral,32060030,Meta,600,Rio Metica (Guamal - Humadea),Meta,"[-73.84277778,3.79072222]",Point,SAN LUIS CUBARRAL [32060030],Activa,Saldana,Convencional
620f13fedb317c8f7431dc57,Orinoco,Pluviométrica,Puerto López,35010080,Meta,200,Rio Metica (Guamal - Humadea),Meta,"[-73.14972222,3.79388889]",Point,NARE [35010080],Activa,Ariari,Convencional
620f13fedb317c8f7431dc58,Magdalena Cauca,Pluviométrica,Coyaima,22050030,Tolima,384,Bajo Saldaña,Saldaña,"[-75.19563889,3.79547222]",Point,COLACHE HACIENDA [22050030],Activa,Ariari,Convencional
620f13fedb317c8f7431dc59,Orinoco,Limnimétrica,Castilla La Nueva,35017030,Meta,331,Rio Metica (Guamal - Humadea),Meta,"[-73.58333333,3.8]",Point,ALTO COROZAL [35017030],Suspendida,Guamal,Convencional
620f13fedb317c8f7431dc5a,Orinoco,Climática Ordinaria,Castilla La Nueva,35015010,Meta,230,Rio Metica (Guamal - Humadea),Meta,"[-73.43333333,3.8]",Point,NUTRIA LA [35015010],Suspendida,Guamal,Convencional
620f13fedb317c8f7431dc5b,Orinoco,Limnimétrica,Puerto Gaitán,35127030,Meta,154,Río Manacacias,Meta,"[-72.29,3.81]",Point,LA ESPERANZA [35127030],Activa,Manacacias,Convencional
620f13fedb317c8f7431dc5c,Pacifico,Limnigráfica,Buenaventura,5311700154,Valle del Cauca,12,Dagua - Buenaventura - Bahia Málaga,Tapaje - Dagua - Directos,"[-77.00541667,3.81452778]",Point,PUENTE ZACARIAS - AUT   [5311700154],Activa,Dagua,Automática con Telemetría
